date_mutation,Unnamed: 0.1,id_mutation,valeur_fonciere,code_commune,code_departement,surface_reelle_bati,nombre_pieces_principales,surface_terrain,Appartement,Dependance,Local,Maison
2018-05-02,1418,2018-1175671,360550.0,84108.0,84.0,102.0,6.0,2012.0,0,0,0,1
2018-05-02,1284,2018-1168998,120000.0,83069.0,83.0,35.0,2.0,36.0,0,0,0,1
2018-05-04,713,2018-158394,93000.0,13108.0,13.0,65.0,5.0,256.0,0,0,0,1
2018-05-07,207,2018-133016,1589540.0,13022.0,13.0,65.0,0.0,873.0,0,0,1,0
2018-05-09,442,2018-145446,617000.0,13001.0,13.0,130.0,5.0,2020.0,0,0,0,1
2018-05-09,999,2018-1153906,300000.0,83004.0,83.0,65.0,3.0,830.0,0,0,0,1
2018-05-14,1024,2018-1155000,360000.0,83116.0,83.0,149.0,3.0,500.0,0,0,0,1
2018-05-15,718,2018-158597,2700000.0,13004.0,13.0,72.0,4.0,3619.0,0,0,0,1
2018-05-15,1000,2018-1153942,357000.0,83116.0,83.0,95.0,5.0,2000.0,0,0,0,1
2018-05-17,715,2018-158471,473624.0,13010.0,13.0,120.0,4.0,531.0,0,0,0,1
2018-05-18,1423,2018-1175864,165000.0,84007.0,84.0,77.0,4.0,280.0,0,0,0,1
2018-05-23,1541,2018-1181272,210000.0,84003.0,84.0,45.0,2.0,290.0,1,0,0,0
2018-05-23,1297,2018-1169537,300000.0,83127.0,83.0,111.0,4.0,800.0,0,0,0,1
2018-05-24,1428,2018-1176113,244350.0,84007.0,84.0,90.0,3.0,47.0,0,0,0,1
2018-05-24,831,2018-1145763,335000.0,83061.0,83.0,50.0,3.0,277.0,1,0,0,0
2018-05-24,1295,2018-1169423,382000.0,83100.0,83.0,119.0,6.0,500.0,0,0,0,1
2018-05-25,1536,2018-1181041,880000.0,84050.0,84.0,136.0,4.0,500.0,0,0,0,1
2018-05-25,452,2018-145972,225000.0,13063.0,13.0,20.0,0.0,263.0,0,0,1,0
2018-05-28,1002,2018-1154043,315800.0,83077.0,83.0,128.0,5.0,422.0,0,0,0,1
2018-05-28,1424,2018-1175918,230000.0,84004.0,84.0,100.0,4.0,391.0,0,0,0,1
2018-05-31,1162,2018-1161731,508550.0,83137.0,83.0,133.0,5.0,106.0,0,0,0,1
2018-06-06,1539,2018-1181178,445000.0,84086.0,84.0,160.0,6.0,2340.0,0,0,0,1
2018-06-06,1160,2018-1161617,105000.0,83126.0,83.0,32.0,1.0,109.0,1,0,0,0
2018-06-06,1621,2018-1184629,34000.0,84150.0,84.0,72.0,3.0,40.0,0,0,0,1
2018-06-07,839,2018-1146164,593000.0,83099.0,83.0,139.0,4.0,1049.0,0,0,0,1
2018-06-08,457,2018-146261,1000000.0,13001.0,13.0,90.0,4.0,2267.0,0,0,0,1
2018-06-08,1546,2018-1181494,194900.0,84035.0,84.0,25.0,1.0,1001.0,0,0,0,1
2018-06-08,340,2018-140070,380000.0,13213.0,13.0,119.0,5.0,580.0,0,0,0,1
2018-06-08,339,2018-140012,388000.0,13212.0,13.0,115.0,6.0,361.0,0,0,0,1
2018-06-11,1430,2018-1176211,190000.0,84030.0,84.0,90.0,5.0,634.0,0,0,0,1
2018-06-12,1009,2018-1154310,313000.0,83136.0,83.0,169.0,4.0,800.0,0,0,0,1
2018-06-13,468,2018-146808,334681.0,13091.0,13.0,75.0,2.0,2442.0,1,0,0,0
2018-06-13,464,2018-146610,243000.0,13103.0,13.0,63.0,3.0,275.0,0,0,0,1
2018-06-14,1167,2018-1162042,270000.0,83137.0,83.0,72.0,4.0,324.0,1,0,0,0
2018-06-14,1307,2018-1170081,500000.0,83047.0,83.0,183.0,5.0,1137.0,0,0,0,1
2018-06-15,725,2018-158894,450384.0,13004.0,13.0,122.0,5.0,2000.0,0,0,0,1
2018-06-15,845,2018-1146437,210000.0,83063.0,83.0,64.0,2.0,332.0,0,0,0,1
2018-06-19,726,2018-158944,256772.0,13004.0,13.0,37.0,1.0,88.0,1,0,0,0
2018-06-19,475,2018-147204,377000.0,13071.0,13.0,12.0,0.0,654.0,0,0,1,0
2018-06-19,1304,2018-1169925,19200.0,83033.0,83.0,18.0,1.0,4040.0,0,0,0,1
2018-06-20,1302,2018-1169815,420000.0,83027.0,83.0,52.0,2.0,6000.0,0,0,0,1
2018-06-20,613,2018-154036,330500.0,13081.0,13.0,72.0,3.0,460.0,0,0,0,1
2018-06-20,1623,2018-1184721,174000.0,84087.0,84.0,30.0,2.0,90.0,1,0,0,0
2018-06-21,1308,2018-1170125,400000.0,83027.0,83.0,25.0,3.0,5700.0,0,0,0,1
2018-06-21,125,2018-127762,357000.0,13205.0,13.0,35.0,2.0,68.0,1,0,0,0
2018-06-21,1543,2018-1181359,285000.0,84132.0,84.0,140.0,4.0,572.0,0,0,0,1
2018-06-22,42,2018-122665,370000.0,13215.0,13.0,40.0,3.0,775.0,1,0,0,0
2018-06-22,1040,2018-1155669,950000.0,83004.0,83.0,47.0,3.0,500.0,0,0,0,1
2018-06-25,1550,2018-1181674,127500.0,84052.0,84.0,94.0,4.0,600.0,0,0,0,1
2018-06-25,128,2018-127970,775120.0,13205.0,13.0,560.0,0.0,624.0,0,0,1,0
2018-06-26,727,2018-159000,135000.0,13027.0,13.0,285.0,0.0,5532.0,0,0,1,0
2018-06-26,1544,2018-1181412,426280.0,84054.0,84.0,113.0,6.0,1668.0,0,0,0,1
2018-06-27,463,2018-146558,367000.0,13087.0,13.0,107.0,4.0,576.0,0,0,0,1
2018-06-27,614,2018-154089,680000.0,13104.0,13.0,155.0,4.0,1147.0,0,0,0,1
2018-06-27,1438,2018-1176590,93333.0,84092.0,84.0,87.0,5.0,222.0,0,0,0,1
2018-06-29,57,2018-123429,23020226.0,13201.0,13.0,17.0,1.0,161.0,1,0,0,0
2018-06-29,1016,2018-1154634,422000.0,83031.0,83.0,19.0,1.0,766.0,0,0,0,1
2018-06-29,56,2018-123429,23020226.0,13201.0,13.0,156.0,0.0,157.0,0,0,1,0
2018-06-29,361,2018-141083,7720914.0,13213.0,13.0,20.0,1.0,5771.0,1,0,0,0
2018-06-29,1442,2018-1176761,2400000.0,84007.0,84.0,20.0,1.0,2500.0,1,0,0,0
2018-06-29,1168,2018-1162105,850000.0,83137.0,83.0,35.0,2.0,955.0,1,0,0,0
2018-06-29,55,2018-123429,23020226.0,13201.0,13.0,20.0,1.0,88.0,1,0,0,0
2018-07-02,1025,2018-1155017,7350000.0,83148.0,83.0,85.0,3.0,3498.0,0,0,0,1
2018-07-02,1309,2018-1170133,1004670.0,83090.0,83.0,151.0,4.0,1000.0,0,0,0,1
2018-07-03,730,2018-159150,354900.0,13003.0,13.0,196.0,7.0,907.0,0,0,0,1
2018-07-03,349,2018-140497,273350.0,13211.0,13.0,50.0,1.0,221.0,1,0,0,0
2018-07-04,860,2018-1147190,925000.0,83118.0,83.0,112.0,4.0,500.0,0,0,0,1
2018-07-04,1019,2018-1154775,300000.0,83108.0,83.0,144.0,6.0,929.0,0,0,0,1
2018-07-06,40,2018-122556,190985.0,13214.0,13.0,56.0,3.0,175.0,0,0,0,1
2018-07-06,735,2018-159356,74000.0,13108.0,13.0,62.0,4.0,67.0,0,0,0,1
2018-07-06,1555,2018-1181887,91896.0,84145.0,84.0,78.0,4.0,126.0,0,0,0,1
2018-07-06,1017,2018-1154683,262000.0,83102.0,83.0,96.0,3.0,1690.0,0,0,0,1
2018-07-09,235,2018-134367,1200000.0,13208.0,13.0,188.0,5.0,837.0,0,0,0,1
2018-07-09,1626,2018-1184870,130000.0,84056.0,84.0,92.0,4.0,112.0,0,0,0,1
2018-07-09,1632,2018-1185101,220000.0,84150.0,84.0,105.0,4.0,626.0,0,0,0,1
2018-07-10,1317,2018-1170593,520000.0,83123.0,83.0,190.0,5.0,1007.0,0,0,0,1
2018-07-10,731,2018-159211,13000.0,13105.0,13.0,40.0,1.0,25.0,0,0,0,1
2018-07-10,478,2018-147365,591000.0,13001.0,13.0,180.0,6.0,448.0,0,0,0,1
2018-07-11,864,2018-1147399,414000.0,83001.0,83.0,92.0,4.0,616.0,0,0,0,1
2018-07-11,853,2018-1146853,445070.0,83042.0,83.0,94.0,4.0,642.0,0,0,0,1
2018-07-11,472,2018-147032,332580.0,13113.0,13.0,82.0,3.0,248.0,0,0,0,1
2018-07-12,1551,2018-1181720,196000.0,84054.0,84.0,80.0,6.0,90.0,0,0,0,1
2018-07-12,1631,2018-1185054,233800.0,84087.0,84.0,89.0,4.0,157.0,0,0,0,1
2018-07-12,512,2018-149074,302500.0,13063.0,13.0,104.0,4.0,643.0,1,0,0,0
2018-07-12,861,2018-1147236,1868500.0,83119.0,83.0,68.0,2.0,644.0,1,0,0,0
2018-07-12,623,2018-154571,495000.0,13056.0,13.0,157.0,5.0,617.0,0,0,0,1
2018-07-13,1630,2018-1185019,255000.0,84134.0,84.0,119.0,5.0,206.0,0,0,0,1
2018-07-13,1440,2018-1176693,523100.0,84072.0,84.0,160.0,6.0,4016.0,0,0,0,1
2018-07-13,619,2018-154355,220000.0,13039.0,13.0,43.0,3.0,373.0,1,0,0,0
2018-07-16,1033,2018-1155354,315500.0,83067.0,83.0,128.0,5.0,830.0,0,0,0,1
2018-07-16,1447,2018-1177003,233000.0,84007.0,84.0,65.0,3.0,224.0,0,0,0,1
2018-07-17,734,2018-159302,162000.0,13004.0,13.0,46.0,3.0,50.0,0,0,0,1
2018-07-17,49,2018-123085,565000.0,13215.0,13.0,160.0,0.0,165.0,0,0,1,0
2018-07-18,1324,2018-1170909,1280000.0,83034.0,83.0,236.0,8.0,1341.0,0,0,0,1
2018-07-19,241,2018-134717,350000.0,13028.0,13.0,89.0,4.0,870.0,0,0,0,1
2018-07-19,736,2018-159403,92000.0,13004.0,13.0,138.0,5.0,1730.0,0,0,0,1
2018-07-20,1321,2018-1170742,436300.0,83100.0,83.0,80.0,4.0,1200.0,0,0,0,1
2018-07-20,353,2018-140719,650250.0,13212.0,13.0,99.0,4.0,471.0,0,0,0,1
2018-07-20,481,2018-147527,335000.0,13113.0,13.0,87.0,4.0,234.0,0,0,0,1
2018-07-23,48,2018-123027,200000.0,13203.0,13.0,28.0,1.0,113.0,1,0,0,0
2018-07-24,482,2018-147581,395000.0,13001.0,13.0,18.0,1.0,46.0,1,0,0,0
2018-07-24,354,2018-140782,850000.0,13213.0,13.0,250.0,0.0,4087.0,0,0,1,0
2018-07-24,1448,2018-1177037,255000.0,84007.0,84.0,40.0,0.0,218.0,0,0,1,0
2018-07-24,1029,2018-1155214,305000.0,83072.0,83.0,130.0,5.0,155.0,0,0,0,1
2018-07-25,1557,2018-1181970,422000.0,84132.0,84.0,143.0,5.0,798.0,0,0,0,1
2018-07-25,1034,2018-1155402,277000.0,83041.0,83.0,85.0,3.0,360.0,0,0,0,1
2018-07-25,639,2018-155391,306000.0,13118.0,13.0,85.0,4.0,209.0,0,0,0,1
2018-07-25,1446,2018-1176965,246425.0,84043.0,84.0,102.0,4.0,1229.0,0,0,0,1
2018-07-26,1182,2018-1162951,530000.0,83129.0,83.0,57.0,2.0,50.0,0,0,0,1
2018-07-27,625,2018-154673,748000.0,13114.0,13.0,141.0,6.0,901.0,0,0,0,1
2018-07-27,738,2018-159495,660000.0,13066.0,13.0,169.0,5.0,3792.0,0,0,0,1
2018-07-27,485,2018-147729,150000.0,13106.0,13.0,100.0,4.0,908.0,1,0,0,0
2018-07-30,872,2018-1147816,798800.0,83118.0,83.0,184.0,4.0,965.0,0,0,0,1
2018-07-31,51,2018-123213,1470000.0,13215.0,13.0,150.0,0.0,3360.0,0,0,1,0
2018-07-31,874,2018-1147925,605000.0,83115.0,83.0,25.0,2.0,652.0,1,0,0,0
2018-07-31,1030,2018-1155260,246600.0,83059.0,83.0,92.0,4.0,500.0,0,0,0,1
2018-08-02,1035,2018-1155447,350000.0,83046.0,83.0,99.0,3.0,600.0,0,0,0,1
2018-08-02,1323,2018-1170854,620000.0,83130.0,83.0,122.0,5.0,1147.0,0,0,0,1
2018-08-03,1325,2018-1170961,397000.0,83123.0,83.0,18.0,1.0,614.0,0,0,0,1
2018-08-03,1180,2018-1162827,351810.12,83126.0,83.0,75.0,4.0,345.0,0,0,0,1
2018-08-06,1329,2018-1171182,285000.0,83017.0,83.0,136.0,6.0,889.0,0,0,0,1
2018-08-09,246,2018-135002,430000.0,13031.0,13.0,88.0,4.0,500.0,0,0,0,1
2018-08-09,1037,2018-1155534,289000.0,83125.0,83.0,93.0,4.0,535.0,0,0,0,1
2018-08-09,634,2018-155170,310000.0,13081.0,13.0,260.0,0.0,525.0,0,0,1,0
2018-08-10,740,2018-159596,100000.0,13078.0,13.0,65.0,3.0,46.0,0,0,0,1
2018-08-13,1193,2018-1163646,1842500.0,83137.0,83.0,199.0,8.0,595.0,0,0,0,1
2018-08-13,878,2018-1148139,375000.0,83086.0,83.0,95.0,4.0,1070.0,0,0,0,1
2018-08-14,875,2018-1147971,290000.0,83058.0,83.0,256.0,0.0,277.0,0,0,1,0
2018-08-14,873,2018-1147871,800700.0,83061.0,83.0,168.0,6.0,717.0,0,0,0,1
2018-08-20,742,2018-159687,940000.0,13100.0,13.0,178.0,4.0,2000.0,0,0,0,1
2018-08-21,881,2018-1148298,427000.0,83061.0,83.0,99.0,4.0,431.0,0,0,0,1
2018-08-21,1330,2018-1171239,120000.0,83009.0,83.0,120.0,5.0,700.0,0,0,0,1
2018-08-21,60,2018-123535,385000.0,13203.0,13.0,50.0,2.0,279.0,1,0,0,0
2018-08-22,1331,2018-1171298,108000.0,83047.0,83.0,18.0,1.0,352.0,0,0,0,1
2018-08-23,1638,2018-1185366,309330.0,84087.0,84.0,114.0,5.0,668.0,0,0,0,1
2018-08-28,641,2018-155506,376000.0,13112.0,13.0,108.0,6.0,571.0,0,0,0,1
2018-08-30,1459,2018-1177595,369250.0,84088.0,84.0,80.0,2.0,1000.0,0,0,0,1
2018-08-30,1460,2018-1177664,530050.0,84039.0,84.0,110.0,3.0,570.0,0,0,0,1
2018-08-31,883,2018-1148407,309000.0,83050.0,83.0,91.0,4.0,630.0,0,0,0,1
2018-08-31,638,2018-155337,345000.0,13117.0,13.0,80.0,4.0,885.0,0,0,0,1
2018-09-01,257,2018-135625,570000.0,13209.0,13.0,77.0,2.0,459.0,0,0,0,1
2018-09-03,640,2018-155449,393050.0,13037.0,13.0,200.0,5.0,140.0,0,0,0,1
2018-09-04,1637,2018-1185340,247258.95,84012.0,84.0,40.0,1.0,1000.0,0,0,0,1
2018-09-06,746,2018-159863,365000.0,13004.0,13.0,104.0,4.0,2013.0,1,0,0,0
2018-09-07,887,2018-1148610,590000.0,83115.0,83.0,110.0,4.0,1008.0,0,0,0,1
2018-09-07,1051,2018-1156147,476000.0,83072.0,83.0,150.0,6.0,2000.0,0,0,0,1
2018-09-11,889,2018-1148716,893410.0,83107.0,83.0,158.0,4.0,2000.0,0,0,0,1
2018-09-11,745,2018-159811,90000.0,13004.0,13.0,43.0,1.0,23.0,0,0,0,1
2018-09-12,749,2018-160033,834000.0,13017.0,13.0,54.0,2.0,1800.0,0,0,0,1
2018-09-12,1361,2018-1172963,330000.0,83130.0,83.0,83.0,4.0,501.0,0,0,0,1
2018-09-12,1570,2018-1182548,180000.0,84032.0,84.0,40.0,1.0,172.0,0,0,0,1
2018-09-13,510,2018-148977,5400000.0,13012.0,13.0,140.0,5.0,4685.0,1,0,0,0
2018-09-14,1056,2018-1156344,389310.0,83064.0,83.0,121.0,5.0,500.0,0,0,0,1
2018-09-14,507,2018-148812,450000.0,13107.0,13.0,85.0,4.0,1182.0,0,0,0,1
2018-09-14,1057,2018-1156397,162000.0,83122.0,83.0,72.0,4.0,212.0,0,0,0,1
2018-09-14,882,2018-1148353,1400000.0,83115.0,83.0,179.0,8.0,2106.0,0,0,0,1
2018-09-14,506,2018-148756,550000.0,13072.0,13.0,100.0,2.0,3890.0,0,0,0,1
2018-09-19,1572,2018-1182639,500000.0,84058.0,84.0,32.0,0.0,202.0,0,0,1,0
2018-09-20,1070,2018-1156904,315000.0,83004.0,83.0,155.0,6.0,2000.0,0,0,0,1
2018-09-21,1571,2018-1182592,128000.0,84099.0,84.0,123.0,3.0,127.0,0,0,0,1
2018-09-21,895,2018-1149019,299130.0,83065.0,83.0,62.0,3.0,428.0,0,0,0,1
2018-09-21,508,2018-148868,595000.0,13001.0,13.0,94.0,5.0,552.0,0,0,0,1
2018-09-21,1467,2018-1177998,147700.0,84017.0,84.0,88.0,3.0,65.0,1,0,0,0
2018-09-21,1054,2018-1156258,97500.0,83018.0,83.0,72.0,5.0,32.0,0,0,0,1
2018-09-24,64,2018-123815,338000.0,13216.0,13.0,98.0,4.0,492.0,0,0,0,1
2018-09-24,1642,2018-1185536,240000.0,84104.0,84.0,176.0,5.0,408.0,0,0,0,1
2018-09-26,747,2018-159923,160000.0,13027.0,13.0,71.0,3.0,174.0,0,0,0,1
2018-09-27,1643,2018-1185577,160000.0,84087.0,84.0,100.0,4.0,1200.0,0,0,0,1
2018-09-27,536,2018-150231,9894690.0,13001.0,13.0,212.0,0.0,64.0,0,0,1,0
2018-09-27,643,2018-155617,482500.0,13026.0,13.0,100.0,3.0,500.0,0,0,0,1
2018-09-27,1055,2018-1156297,390000.0,83046.0,83.0,193.0,6.0,500.0,0,0,0,1
2018-09-28,1343,2018-1171966,93000.0,83017.0,83.0,17.0,1.0,62.0,1,0,0,0
2018-09-28,72,2018-124324,570000.0,13204.0,13.0,35.0,3.0,264.0,1,0,0,0
2018-09-28,1059,2018-1156484,260000.0,83146.0,83.0,99.0,4.0,1697.0,0,0,0,1
2018-10-01,1466,2018-1177961,150000.0,84031.0,84.0,74.0,4.0,248.0,0,0,0,1
2018-10-01,894,2018-1148967,1510000.0,83119.0,83.0,55.0,3.0,72.0,1,0,0,0
2018-10-01,905,2018-1149515,3300000.0,83115.0,83.0,399.0,6.0,1900.0,0,0,0,1
2018-10-02,65,2018-123883,4646000.0,13215.0,13.0,40.0,2.0,765.0,1,0,0,0
2018-10-02,896,2018-1149065,828861.0,83048.0,83.0,79.0,5.0,490.0,0,0,0,1
2018-10-03,1473,2018-1178265,735000.0,84007.0,84.0,30.0,2.0,42.0,1,0,0,0
2018-10-05,266,2018-136156,620000.0,13023.0,13.0,148.0,5.0,1057.0,0,0,0,1
2018-10-05,1352,2018-1172483,389450.0,83090.0,83.0,125.0,5.0,396.0,0,0,0,1
2018-10-05,1576,2018-1182794,474000.0,84105.0,84.0,130.0,6.0,757.0,0,0,0,1
2018-10-05,1067,2018-1156801,1755000.0,83149.0,83.0,275.0,8.0,26080.0,1,0,0,0
2018-10-08,525,2018-149734,640000.0,13001.0,13.0,140.0,4.0,1800.0,0,0,0,1
2018-10-09,151,2018-129616,475000.0,13207.0,13.0,92.0,4.0,297.0,0,0,0,1
2018-10-09,1645,2018-1185674,160000.0,84019.0,84.0,73.0,4.0,364.0,0,0,0,1
2018-10-11,904,2018-1149493,574910.0,83118.0,83.0,120.0,3.0,600.0,1,0,0,0
2018-10-11,271,2018-136453,275000.0,13028.0,13.0,68.0,3.0,703.0,0,0,0,1
2018-10-12,900,2018-1149271,1053300.0,83058.0,83.0,440.0,6.0,500.0,0,0,0,1
2018-10-12,1350,2018-1172377,167500.0,83130.0,83.0,39.0,3.0,78.0,1,0,0,0
2018-10-15,155,2018-129889,299000.0,13206.0,13.0,45.0,2.0,68.0,1,0,0,0
2018-10-16,648,2018-155872,201000.0,13026.0,13.0,120.0,4.0,330.0,0,0,0,1
2018-10-16,1574,2018-1182717,84000.0,84066.0,84.0,52.0,3.0,174.0,0,0,0,1
2018-10-16,650,2018-155971,557060.0,13037.0,13.0,189.0,6.0,1063.0,0,0,0,1
2018-10-19,377,2018-141916,640000.0,13211.0,13.0,146.0,4.0,1467.0,0,0,0,1
2018-10-19,1072,2018-1157002,497800.0,83148.0,83.0,165.0,5.0,500.0,0,0,0,1
2018-10-22,1357,2018-1172735,497000.0,83069.0,83.0,106.0,4.0,621.0,0,0,0,1
2018-10-22,1218,2018-1165172,255000.0,83137.0,83.0,68.0,3.0,264.0,0,0,0,1
2018-10-22,915,2018-1150048,730000.0,83068.0,83.0,160.0,5.0,1569.0,0,0,0,1
2018-10-23,1355,2018-1172628,246290.0,83016.0,83.0,83.0,3.0,380.0,0,0,0,1
2018-10-23,1221,2018-1165325,312000.0,83129.0,83.0,66.0,4.0,525.0,0,0,0,1
2018-10-24,273,2018-136559,399000.0,13208.0,13.0,80.0,4.0,93.0,0,0,0,1
2018-10-25,539,2018-150347,346000.0,13106.0,13.0,91.0,4.0,330.0,0,0,0,1
2018-10-26,756,2018-160353,1092000.0,13027.0,13.0,230.0,6.0,3202.0,0,0,0,1
2018-10-29,1585,2018-1183111,110000.0,84026.0,84.0,200.0,0.0,355.0,0,0,1,0
2018-10-29,1073,2018-1157052,155000.0,83067.0,83.0,65.0,3.0,36.0,1,0,0,0
2018-10-30,919,2018-1150275,380000.0,83063.0,83.0,96.0,2.0,2000.0,1,0,0,0
2018-10-30,1580,2018-1182981,360000.0,84054.0,84.0,27.0,0.0,48.0,0,0,1,0
2018-10-30,1478,2018-1178518,295000.0,84141.0,84.0,100.0,4.0,977.0,0,0,0,1
2018-10-30,1651,2018-1185943,186000.0,84064.0,84.0,97.0,5.0,601.0,0,0,0,1
2018-10-30,759,2018-160495,340000.0,13045.0,13.0,120.0,5.0,1763.0,1,0,0,0
2018-11-05,572,2018-151876,1.0,13001.0,13.0,1000.0,0.0,51.0,0,0,1,0
2018-11-06,1080,2018-1157350,55000.0,83140.0,83.0,87.0,3.0,98.0,0,0,0,1
2018-11-06,555,2018-151080,290000.0,13103.0,13.0,68.0,3.0,90.0,1,0,0,0
2018-11-07,761,2018-160568,275000.0,13004.0,13.0,130.0,3.0,72.0,0,0,0,1
2018-11-07,1650,2018-1185895,130000.0,84106.0,84.0,224.0,0.0,2700.0,0,0,1,0
2018-11-07,1649,2018-1185849,183695.0,84136.0,84.0,85.0,3.0,281.0,0,0,0,1
2018-11-07,658,2018-156384,307000.0,13047.0,13.0,130.0,5.0,394.0,0,0,0,1
2018-11-08,922,2018-1150425,1270200.0,83115.0,83.0,172.0,4.0,500.0,0,0,0,1
2018-11-08,382,2018-142201,210000.0,13002.0,13.0,63.0,2.0,854.0,0,0,0,1
2018-11-09,276,2018-136718,530000.0,13208.0,13.0,80.0,4.0,175.0,0,0,0,1
2018-11-15,758,2018-160450,310110.0,13004.0,13.0,100.0,4.0,910.0,0,0,0,1
2018-11-19,283,2018-137097,465000.0,13005.0,13.0,100.0,4.0,600.0,1,0,0,0
2018-11-19,1082,2018-1157438,333000.0,83055.0,83.0,97.0,4.0,488.0,0,0,0,1
2018-11-22,923,2018-1150465,2000000.0,83068.0,83.0,198.0,0.0,5868.0,0,0,1,0
2018-11-22,1224,2018-1165519,362500.0,83129.0,83.0,100.0,4.0,333.0,0,0,0,1
2018-11-22,390,2018-142680,359000.0,13213.0,13.0,130.0,5.0,250.0,0,0,0,1
2018-11-24,933,2018-1150956,1700000.0,83048.0,83.0,180.0,6.0,595.0,0,0,0,1
2018-11-26,1589,2018-1183223,325000.0,84084.0,84.0,154.0,7.0,700.0,0,0,0,1
2018-11-26,1492,2018-1179158,130000.0,84123.0,84.0,45.0,0.0,60.0,0,0,1,0
2018-11-27,302,2018-138056,530000.0,13028.0,13.0,160.0,5.0,550.0,0,0,0,1
2018-11-27,1654,2018-1186025,129200.0,84087.0,84.0,67.0,3.0,114.0,0,0,0,1
2018-11-27,80,2018-124833,280000.0,13203.0,13.0,37.0,1.0,114.0,1,0,0,0
2018-11-29,1227,2018-1165712,540000.0,83126.0,83.0,18.0,1.0,712.0,0,0,0,1
2018-11-29,665,2018-156766,130000.0,13039.0,13.0,50.0,2.0,64.0,0,0,0,1
2018-11-30,765,2018-160765,620000.0,13066.0,13.0,18.0,1.0,500.0,1,0,0,0
2018-11-30,293,2018-137666,568000.0,13208.0,13.0,85.0,5.0,181.0,0,0,0,1
2018-11-30,286,2018-137269,93000.0,13016.0,13.0,130.0,4.0,99.0,0,0,0,1
2018-12-03,551,2018-150914,354800.0,13080.0,13.0,112.0,4.0,779.0,0,0,0,1
2018-12-05,1085,2018-1157574,120000.0,83128.0,83.0,130.0,4.0,500.0,0,0,0,1
2018-12-07,1368,2018-1173311,750000.0,83071.0,83.0,200.0,0.0,500.0,0,0,1,0
2018-12-07,288,2018-137391,796000.0,13208.0,13.0,138.0,5.0,548.0,0,0,0,1
2018-12-10,947,2018-1151586,810568.7,83042.0,83.0,3200.0,0.0,11255.0,0,0,1,0
2018-12-10,1229,2018-1165842,435000.0,83137.0,83.0,33.0,1.0,72.0,1,0,0,0
2018-12-11,1598,2018-1183622,205160.0,84089.0,84.0,56.0,3.0,641.0,0,0,0,1
2018-12-12,1370,2018-1173402,390000.0,83123.0,83.0,249.0,9.0,1320.0,0,0,0,1
2018-12-13,1371,2018-1173453,120000.0,83069.0,83.0,50.0,3.0,185.0,1,0,0,0
2018-12-13,930,2018-1150834,1593000.0,83115.0,83.0,171.0,4.0,803.0,0,0,0,1
2018-12-13,1493,2018-1179200,285740.0,84072.0,84.0,86.0,4.0,401.0,0,0,0,1
2018-12-13,1375,2018-1173660,350000.0,83069.0,83.0,69.0,3.0,695.0,1,0,0,0
2018-12-13,1497,2018-1179393,6245221.5,84122.0,84.0,130.0,4.0,410.0,1,0,0,0
2018-12-13,301,2018-138001,503400.0,13028.0,13.0,60.0,3.0,455.0,0,0,0,1
2018-12-13,1499,2018-1179487,211000.0,84129.0,84.0,360.0,0.0,1695.0,0,0,1,0
2018-12-13,294,2018-137719,1.2,13028.0,13.0,576.0,0.0,1161.0,0,0,1,0
2018-12-14,1377,2018-1173770,374800.0,83069.0,83.0,52.0,2.0,500.0,0,0,0,1
2018-12-14,666,2018-156830,650000.0,13047.0,13.0,542.0,0.0,4246.0,0,0,1,0
2018-12-14,1593,2018-1183412,260000.0,84132.0,84.0,68.0,3.0,530.0,1,0,0,0
2018-12-14,1231,2018-1165963,300000.0,83137.0,83.0,75.0,2.0,97.0,1,0,0,0
2018-12-17,1237,2018-1166326,870000.0,83137.0,83.0,29.0,0.0,590.0,0,0,1,0
2018-12-17,1599,2018-1183664,400000.0,84095.0,84.0,128.0,4.0,1000.0,0,0,0,1
2018-12-17,1092,2018-1157857,354000.0,83148.0,83.0,100.0,5.0,2123.0,0,0,0,1
2018-12-17,1097,2018-1158036,384000.0,83029.0,83.0,182.0,6.0,500.0,0,0,0,1
2018-12-17,1594,2018-1183462,1600000.0,84050.0,84.0,254.0,7.0,5528.0,0,0,0,1
2018-12-18,163,2018-130420,110980.0,13206.0,13.0,3851.0,0.0,2269.0,0,0,1,0
2018-12-19,1595,2018-1183515,90000.0,84119.0,84.0,92.0,3.0,56.0,0,0,0,1
2018-12-19,1374,2018-1173614,309000.0,83033.0,83.0,106.0,4.0,593.0,0,0,0,1
2018-12-19,87,2018-125258,205000.0,13204.0,13.0,74.0,3.0,81.0,0,0,0,1
2018-12-20,1102,2018-1158227,78333.0,83072.0,83.0,80.0,3.0,708.0,1,0,0,0
2018-12-20,1240,2018-1166498,330000.0,83137.0,83.0,44.0,1.0,58.0,1,0,0,0
2018-12-20,88,2018-125315,252200.0,13216.0,13.0,81.0,4.0,156.0,0,0,0,1
2018-12-21,1103,2018-1158274,315380.0,83143.0,83.0,115.0,4.0,300.0,0,0,0,1
2018-12-21,1596,2018-1183551,2630000.0,84050.0,84.0,47.0,2.0,7553.0,0,0,0,1
2018-12-21,1379,2018-1173876,347000.0,83131.0,83.0,60.0,2.0,2000.0,0,0,0,1
2018-12-21,1659,2018-1186250,312300.0,84019.0,84.0,216.0,8.0,692.0,0,0,0,1
